A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
,,,,,,,,17868.005859375,25769.943359375,,,,,,-6218.10205078125,,,,,,,,,,,,,,,,,15898.759765625,1426.8455810546875,,,,,,,,,,,,,,
,,,,,,,,17935.958984375,25579.958984375,,,,,,-6213.23046875,,,,,,,,,,,,,,,,,15943.27734375,1383.4571533203125,,,,,,,,,,,,,,
,,,,,,,,17976.259765625,25602.7734375,,,,,,-6185.6669921875,,,,,,,,,,,,,,,,,16021.8828125,1417.3555908203125,,,,,,,,,,,,,,
,,,,,,,,18048.134765625,25666.330078125,,,,,,-6195.4775390625,,,,,,,,,,,,,,,,,16085.8388671875,1417.0081787109375,,,,,,,,,,,,,,
,,,,,,,,18064.73046875,25741.685546875,,,,,,-6172.74755859375,,,,,,,,,,,,,,,,,16124.2890625,1408.852783203125,,,,,,,,,,,,,,
,,,,,,,,18098.3359375,25745.0546875,,,,,,-6173.2744140625,,,,,,,,,,,,,,,,,16218.5087890625,1431.8017578125,,,,,,,,,,,,,,
,,,,,,,,18143.1171875,25823.3515625,,,,,,-6147.58544921875,,,,,,,,,,,,,,,,,16244.13671875,1457.963134765625,,,,,,,,,,,,,,
,,,,,,,,18177.462890625,25799.29296875,,,,,,-6147.2080078125,,,,,,,,,,,,,,,,,16262.54296875,1462.516845703125,,,,,,,,,,,,,,
,,,,,,,,18214.9453125,25840.828125,,,,,,-6145.7724609375,,,,,,,,,,,,,,,,,16356.720703125,1447.3883056640625,,,,,,,,,,,,,,
,,,,,,,,18249.541015625,25934.27734375,,,,,,-6103.0654296875,,,,,,,,,,,,,,,,,16405.37109375,1474.8851318359375,,,,,,,,,,,,,,
,,,,,,,,18291.53125,25949.41796875,,,,,,-6114.11474609375,,,,,,,,,,,,,,,,,16471.439453125,1457.5205078125,,,,,,,,,,,,,,
,,,,,,,,18368.509765625,25993.609375,,,,,,-6091.4677734375,,,,,,,,,,,,,,,,,16530.767578125,1483.98046875,,,,,,,,,,,,,,
,,,,,,,,18360.583984375,26090.623046875,,,,,,-6111.4208984375,,,,,,,,,,,,,,,,,16545.3984375,1494.974365234375,,,,,,,,,,,,,,
,,,,,,,,18403.03125,26085.021484375,,,,,,-6109.8037109375,,,,,,,,,,,,,,,,,16617.591796875,1495.1136474609375,,,,,,,,,,,,,,
,,,,,,,,18446.369140625,26257.83203125,,,,,,-6094.609375,,,,,,,,,,,,,,,,,16680.912109375,1513.17041015625,,,,,,,,,,,,,,
,,,,,,,,18464.6328125,26137.828125,,,,,,-6081.54833984375,,,,,,,,,,,,,,,,,16711.55078125,1501.603271484375,,,,,,,,,,,,,,
,,,,,,,,18468.958984375,26202.38671875,,,,,,-6082.68505859375,,,,,,,,,,,,,,,,,16743.052734375,1515.1029052734375,,,,,,,,,,,,,,
,,,,,,,,18543.267578125,26284.7265625,,,,,,-6047.330078125,,,,,,,,,,,,,,,,,16814.43359375,1517.4825439453125,,,,,,,,,,,,,,
,,,,,,,,18559.841796875,26313.015625,,,,,,-6061.298828125,,,,,,,,,,,,,,,,,16855.521484375,1553.9376220703125,,,,,,,,,,,,,,
,,,,,,,,18571.990234375,26391.76953125,,,,,,-6049.6318359375,,,,,,,,,,,,,,,,,16885.27734375,1547.1871337890625,,,,,,,,,,,,,,
,,,,,,,,18604.8359375,26368.826171875,,,,,,-6030.908203125,,,,,,,,,,,,,,,,,16960.876953125,1549.915283203125,,,,,,,,,,,,,,
,,,,,,,,18637.796875,26712.90234375,,,,,,-6036.59521484375,,,,,,,,,,,,,,,,,16971.890625,1579.69580078125,,,,,,,,,,,,,,
,,,,,,,,18674.60546875,26501.619140625,,,,,,-6018.8203125,,,,,,,,,,,,,,,,,17072.494140625,1575.418212890625,,,,,,,,,,,,,,
,,,,,,,,18716.79296875,26543.19140625,,,,,,-6037.87353515625,,,,,,,,,,,,,,,,,17115.6640625,1545.9000244140625,,,,,,,,,,,,,,
,,,,,,,,18740.3046875,26825.416015625,,,,,,-6017.65966796875,,,,,,,,,,,,,,,,,17159.970703125,1584.52734375,,,,,,,,,,,,,,
,,,,,,,,18750.650390625,26856.10546875,,,,,,-6015.0009765625,,,,,,,,,,,,,,,,,17200.255859375,1587.0595703125,,,,,,,,,,,,,,
,,,,,,,,18793.814453125,26683.91796875,,,,,,-6014.28271484375,,,,,,,,,,,,,,,,,17222.615234375,1593.937744140625,,,,,,,,,,,,,,
,,,,,,,,18861.865234375,26744.23828125,,,,,,-6019.6025390625,,,,,,,,,,,,,,,,,17285.078125,1581.0084228515625,,,,,,,,,,,,,,
,,,,,,,,18831.24609375,26714.384765625,,,,,,-6008.89697265625,,,,,,,,,,,,,,,,,17310.71484375,1604.60107421875,,,,,,,,,,,,,,
,,,,,,,,18871.154296875,26744.732421875,,,,,,-5996.0947265625,,,,,,,,,,,,,,,,,17355.916015625,1602.4017333984375,,,,,,,,,,,,,,
,,,,,,,,18934.03125,26754.943359375,,,,,,-5995.6787109375,,,,,,,,,,,,,,,,,17405.787109375,1605.864501953125,,,,,,,,,,,,,,
,,,,,,,,18970.09765625,26787.5390625,,,,,,-5994.47900390625,,,,,,,,,,,,,,,,,17474.677734375,1617.525146484375,,,,,,,,,,,,,,
,,,,,,,,19028.828125,26774.99609375,,,,,,-5964.19482421875,,,,,,,,,,,,,,,,,17508.140625,1609.777587890625,,,,,,,,,,,,,,
