"Time ",C
56400,28.700000000000003
56460,28.700000000000003
56520,28.700000000000003
56580,28.700000000000003
56640,28.700000000000003
56700,28.700000000000003
56760,28.700000000000003
56820,28.700000000000003
56880,28.700000000000003
56940,28.700000000000003
57000,28.700000000000003
57060,28.8
57120,28.8
57180,28.8
57240,28.8
57300,28.8
57360,28.8
57420,28.8
57480,28.8
57540,28.8
57600,28.8
57660,28.8
57720,28.8
57780,28.8
57840,28.8
57900,28.8
57960,28.8
58020,28.8
58080,28.8
58140,28.8
58200,28.8
58260,28.8
58320,28.8
58380,29
58440,29
58500,29
58560,29
58620,29
58680,29
58740,29
58800,29
58860,29
58920,29
58980,29
59040,29
59100,29
59160,29
59220,29
59280,29
59340,29
59400,29
59460,29
59520,29
59580,29
59640,29
59700,29
59760,29
59820,29
59880,29
59940,29
60000,29
60060,29
60120,29
60180,29
60240,29
60300,29
60360,29
60420,29
60480,29
60540,29
60600,29
60660,29
60720,29
60780,29
60840,29
60900,29
60960,29
61020,29
61080,29
61140,29
61200,29
61260,29
61320,29
61380,29
61440,29
61500,29
61560,29
61620,29
61680,29
61740,29
61800,29
61860,29
61920,29
61980,29
62040,29
62100,29
62160,29
62220,29
62280,29
62340,29
62400,29
62460,29
62520,29
62580,29
62640,29
62700,29
62760,29
62820,29
62880,29
62940,29
63000,29
63060,29
63120,29
63180,29
63240,29
63300,29
63360,29
63420,29
63480,29
63540,29
63600,29
63660,29
63720,29
63780,29
63840,29
63900,29
63960,29
64020,29
64080,29
64140,29
64200,29
64260,29
64320,29
64380,29
64440,29
64500,29
64560,29
64620,29
64680,29
64740,29
64800,29
64860,29
64920,29
64980,29
65040,29
65100,29
65160,29
65220,29
65280,29
65340,29
65400,29
65460,29
65520,29
65580,29
65640,29
65700,29
65760,29
65820,29
65880,29
65940,29
66000,29
66060,29
66120,29
66180,29
66240,29
66300,29
66360,29
66420,29
66480,29
66540,29
66600,29
66660,29
66720,29
66780,29
66840,29
66900,29
66960,29
67020,29
67080,29
67140,29
67200,29
67260,29
67320,29
67380,29
67440,29
67500,29
67560,29
67620,29
67680,29
67740,29
67800,29
67860,29
67920,29
67980,29
68040,29
68100,29
68160,29
68220,29
68280,29
68340,29
68400,29
68460,29
68520,29
68580,29
68640,29
68700,29
68760,29
68820,29
68880,29
68940,29
69000,29
69060,29
69120,29
69180,29
69240,29
69300,29
69360,29
69420,29
69480,29
69540,29
69600,29
69660,29
69720,29
69780,29
69840,29
69900,29
69960,29
70020,29
70080,29
70140,29
70200,29
70260,29
70320,29
70380,29
70440,29
70500,29
70560,29
70620,29
70680,29
70740,29
70800,29
70860,29
70920,29
70980,29
71040,29
71100,29
71160,29
71220,29
71280,29
71340,29
71400,29
71460,29
71520,29
71580,29
71640,29
71700,29
71760,29
71820,29
71880,29
71940,29
72000,29
72060,29
72120,29
72180,29
72240,29
72300,29
72360,29
72420,29
72480,29
72540,29
72600,29
72660,29
72720,29
72780,29
72840,29
72900,29
72960,29
73020,29
73080,29
73140,29
73200,29
73260,29
73320,29
73380,29
73440,29
73500,29
73560,29
73620,29
73680,29
73740,29
73800,29
73860,29
73920,29
73980,29
74040,29
74100,29
74160,29
74220,29
74280,29
74340,29
74400,29
74460,29
74520,29
74580,29
74640,29
74700,29
74760,29
74820,29
74880,29
74940,29
75000,29
75060,29
75120,29
75180,29
75240,29
75300,29
75360,29
75420,29
75480,29
75540,29
75600,29
75660,29
75720,29
75780,29
75840,29
75900,29
75960,29
76020,29
76080,29
76140,29
76200,29
76260,29
76320,29
76380,29
76440,29
76500,29
76560,29
76620,29
76680,29
76740,29
76800,29
76860,29
76920,29
76980,29
77040,29
77100,29
77160,29
77220,29
77280,29
77340,29
77400,29
77460,29
77520,29
77580,29
77640,29
77700,29
77760,29
77820,29
77880,29
77940,29
78000,29
78060,29
78120,29
78180,29
78240,29
78300,29
78360,29
78420,29
78480,29
78540,29
78600,29
78660,29
78720,29
78780,29
78840,29
78900,29
78960,29
79020,29
79080,29
79140,29
79200,29
79260,29
79320,29
79380,29
79440,29
79500,29
79560,29
79620,29
79680,29
79740,29
79800,29
79860,29
79920,29
79980,29
80040,29
80100,29
80160,29
80220,29
80280,29
80340,29
80400,29
80460,29
80520,29
80580,29
80640,29
80700,29
80760,29
80820,29
80880,29
80940,29
81000,29
81060,29
81120,29
81180,29
81240,29
81300,29
81360,29
81420,29
81480,29
81540,29
81600,29
81660,29
81720,29
81780,29
81840,29
81900,29
81960,29
82020,29
82080,29
82140,29
82200,29
82260,29
82320,29
82380,29
82440,29
82500,29
82560,29
82620,29
82680,29
82740,29
82800,29
82860,29
82920,29
82980,29
83040,29
83100,29
83160,29
83220,29
83280,29
83340,29
83400,29
83460,29
83520,29
83580,29
83640,29
83700,29
83760,29
83820,29
83880,29
83940,29
84000,29
84060,29
84120,29
84180,29
84240,29
84300,29
84360,29
84420,29
84480,29
84540,29
84600,29
84660,29
84720,29
84780,29
84840,29
84900,29
84960,29
85020,29
85080,29
85140,29
85200,29
85260,29
85320,29
85380,29
85440,29
85500,29
85560,29
85620,29
85680,29
85740,29
85800,29
85860,29
85920,29
85980,29
86040,29
86100,29
86160,29
86220,29
86280,29
86340,29
86400,29
86460,29
86520,29
86580,29
86640,29
86700,29
86760,29
86820,29
86880,29
86940,29
87000,29
87060,29
87120,29
87180,29
87240,29
87300,29
87360,29
87420,29
87480,29
87540,29
87600,29
87660,29
87720,29
87780,29
87840,29
87900,29
87960,29
88020,29
88080,29
88140,29
88200,29
88260,29
88320,29
88380,29
88440,29
88500,29
88560,29
88620,29
88680,29
88740,29
88800,29
88860,29
88920,29
88980,29
89040,29
89100,29
89160,29
89220,29
89280,29
89340,29
89400,29
89460,29
89520,29
89580,29
89640,29
89700,29
89760,29
89820,29
89880,29
89940,29
90000,29
90060,29
90120,29
90180,29
90240,29
90300,29
90360,29
90420,29
90480,29
90540,29
90600,29
90660,29
90720,29
90780,29
90840,29
90900,29
90960,29
91020,29
91080,29
91140,29
91200,29
91260,29
91320,29
91380,29
91440,29
91500,29
91560,29
91620,29
91680,29
91740,29
91800,29
91860,29
91920,29
91980,29
92040,29
92100,29
92160,29
92220,29
92280,29
92340,29
92400,29
92460,29
92520,29
92580,29
92640,29
92700,29
92760,29
92820,29
92880,29
92940,29
93000,29
93060,29
93120,29
93180,29
93240,29
93300,29
93360,29
93420,29
93480,29
93540,29
93600,29
93660,29
93720,29
93780,29
93840,29
93900,29
93960,29
94020,29
94080,29
94140,29
94200,29
94260,29
94320,29
94380,29
94440,29
94500,29
94560,29
94620,29
94680,29
94740,29
94800,29
94860,29
94920,29
94980,29
95040,29
95100,29
95160,29
95220,29
95280,29
95340,29
95400,29
95460,29
95520,29
95580,29
95640,29
95700,29
95760,29
95820,29
95880,29
95940,29
96000,29
96060,29
96120,29
96180,29
96240,29
96300,29
96360,29
96420,29
96480,29
96540,29
96600,29
96660,29
96720,29
96780,29
96840,29
96900,29
96960,29
97020,29
97080,29
97140,29
97200,29
97260,29
97320,29
97380,29
97440,29
97500,29
97560,29
97620,29
97680,29
97740,29
97800,29
97860,29
97920,29
97980,29
98040,29
98100,29
98160,29
98220,29
98280,29
98340,29
98400,29
98460,29
98520,29
98580,29
98640,29
98700,29
98760,29
98820,29
98880,29
98940,29
99000,29
99060,29
99120,29
99180,29
99240,29
99300,29
99360,29
99420,29
99480,29
99540,29
99600,29
99660,29
99720,29
99780,29
99840,29
99900,29
