A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
14545.08203125,,,,,,,9235.955078125,,,,,,,,,11784.560546875,,,,,,,16261.1337890625,,,,,,,,,,,,,,,,,11746.125,,,,,,,15772.298828125
14577.859375,,,,,,,9289.8837890625,,,,,,,,,11836.193359375,,,,,,,16323.248046875,,,,,,,,,,,,,,,,,11782.2978515625,,,,,,,15852.291015625
14614.5927734375,,,,,,,9307.853515625,,,,,,,,,11873.0439453125,,,,,,,16327.783203125,,,,,,,,,,,,,,,,,11808.2509765625,,,,,,,15881.2177734375
14631.931640625,,,,,,,9304.0849609375,,,,,,,,,11905.6943359375,,,,,,,16308.0791015625,,,,,,,,,,,,,,,,,11829.490234375,,,,,,,15885.5830078125
14670.7265625,,,,,,,9350.4736328125,,,,,,,,,11959.970703125,,,,,,,16318.90625,,,,,,,,,,,,,,,,,11885.4052734375,,,,,,,15906.9833984375
14678.3427734375,,,,,,,9375.541015625,,,,,,,,,11998.7734375,,,,,,,16303.205078125,,,,,,,,,,,,,,,,,11896.53515625,,,,,,,15908.5234375
14729.6103515625,,,,,,,9386.587890625,,,,,,,,,12015.8876953125,,,,,,,16340.6875,,,,,,,,,,,,,,,,,11932.98046875,,,,,,,15946.0263671875
14744.068359375,,,,,,,9393.388671875,,,,,,,,,12071.5361328125,,,,,,,16356.125,,,,,,,,,,,,,,,,,11948.673828125,,,,,,,15967.623046875
14784.8115234375,,,,,,,9426.0380859375,,,,,,,,,12122.9384765625,,,,,,,16364.1396484375,,,,,,,,,,,,,,,,,11990.7958984375,,,,,,,15961.5869140625
14797.634765625,,,,,,,9432.8994140625,,,,,,,,,12154.1982421875,,,,,,,16364.078125,,,,,,,,,,,,,,,,,12019.859375,,,,,,,15959.1103515625
14830.689453125,,,,,,,9423.888671875,,,,,,,,,12157.4970703125,,,,,,,16301.34765625,,,,,,,,,,,,,,,,,12037.0283203125,,,,,,,15934.294921875
