A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,,,20 nm,25850.7265625,5 nm,10554.841796875,0,3583.14880371094
31364.82421875,19167.4765625,21153.765625,13639.3837890625,13411.46484375,8712.345703125,3764.81323242187,,,,,,,,,,71035.734375,19183.435546875,23657.40625,15719.388671875,-5046.275390625,8558.064453125,3458.74780273438,,,,,,,,,,,,,,,,,,24598.55859375,17158.509765625,20666.349609375,15456.2783203125,16326.484375,8982.7041015625,6511.11474609375,,,,,20868.2353515625,,8751.88509114583,,3618.53283691406
31306.421875,19164.30859375,21148.03125,13615.69921875,13417.77734375,8714.8046875,3769.4990234375,,,,,,,,,,70916.5,19174.1328125,23623.06640625,15721.6875,-5042.73486328125,8565.9990234375,3467.56665039062,,,,,,,,,,,,,,,,,,24548.4375,17180.50390625,20619.701171875,15427.1162109375,16299.1337890625,8974.8515625,6519.1181640625,,,,,20819.5625,,8736.38704427084,,3614.18725585937
31292.537109375,19146.29296875,21076.732421875,13581.5771484375,13398.21875,8716.4326171875,3758.81372070313,,,,,,,,,,70864.484375,19156.822265625,23585.6640625,15668.6630859375,-5061.72509765625,8546.974609375,3469.56079101562,,,,,,,,,,,,,,,,,,24496.59375,17151.291015625,20588.439453125,15430.849609375,16253.5810546875,8945.75390625,6509.9638671875,,,,,20784.08984375,,8724.26790364584,,3609.53601074219
31278.443359375,19144.125,21035.04296875,13564.1591796875,13395.1240234375,8684.5078125,3747.4072265625,,,,,,,,,,70793.03125,19157.04296875,23545.884765625,15654.78125,-5054.58740234375,8538.16015625,3471.66479492187,,,,,,,,,,,,,,,,,,24467.693359375,17156.365234375,20562.392578125,15378.08984375,16231.6845703125,8950.1357421875,6495.6298828125,,,,,20806.662109375,,8737.6103515625,,3615.12280273437
31236.6640625,19144.708984375,21093.4140625,13592.78515625,13380.1142578125,8700.287109375,3748.34228515625,,,,,,,,,,70793.171875,18856.615234375,23572.353515625,15684.3076171875,-5049.267578125,8552.912109375,3481.9033203125,,,,,,,,,,,,,,,,,,24447.873046875,17206.30859375,20533.13671875,15361.1201171875,16220.380859375,8959.6318359375,6484.85205078125,,,,,20753.7724609375,,8733.45279947917,,3596.03369140625
31206.45703125,19155.123046875,21031.12890625,13563.021484375,13375.7939453125,8700.2783203125,3723.53662109375,,,,,,,,,,70751.2421875,18805.916015625,23486.5,15640.8720703125,-5038.7333984375,8543.3935546875,3468.53076171875,,,,,,,,,,,,,,,,,,24390.796875,17222.97265625,20519.91015625,15350.9248046875,16211.474609375,8956.6865234375,6486.77294921875,,,,,20738.3603515625,,8715.8955078125,,3598.66296386719
31165.2109375,19133.029296875,21013.1171875,13536.9716796875,13398.4306640625,8673.9853515625,3726.70483398438,,,,,,,,,,70748.5390625,19197.62890625,23560.017578125,15620.87109375,-5039.64794921875,8525.0791015625,3470.62109375,,,,,,,,,,,,,,,,,,24365.123046875,17123.392578125,20476.416015625,15321.7802734375,16162.98828125,8948.6220703125,6496.162109375,,,,,20708.3857421875,,8720.79166666667,,3584.92749023437
31156.109375,19167.693359375,20981.2734375,13535.4921875,13381.740234375,8701.966796875,3724.333984375,,,,,,,,,,70705.9921875,18916.025390625,23470.8515625,15607.318359375,-5050.47021484375,8522.0654296875,3445.52099609375,,,,,,,,,,,,,,,,,,24344.69921875,17190.5703125,20463.603515625,15315.78125,16148.0791015625,8938.3427734375,6506.17138671875,,,,,20727.5234375,,8715.9794921875,,3599.42956542969
31129.46484375,19160.01953125,21011.638671875,13540.921875,13353.6044921875,8688.091796875,3722.615234375,,,,,,,,,,70661.671875,18846.0546875,23486.408203125,15620.494140625,-5039.67626953125,8528.0146484375,3476.24389648437,,,,,,,,,,,,,,,,,,24340.53515625,17204.30078125,20435.498046875,15305.306640625,16133.95703125,8931.83203125,6492.3720703125,,,,,20700.8564453125,,8707.50390625,,3622.05224609375
31093.033203125,19127.158203125,20990.654296875,13522.2265625,13371.4951171875,8674.70703125,3758.85546875,,,,,,,,,,70678.1875,19194.119140625,23430.314453125,15613.0302734375,-5033.29833984375,8519.8779296875,3485.2490234375,,,,,,,,,,,,,,,,,,24308.423828125,17134.861328125,20443.408203125,15296.07421875,16140.2265625,8927.9267578125,6502.43310546875,,,,,20668.478515625,,8710.14518229167,,3605.48034667969
31092.84765625,19160.751953125,20958.98828125,13524.404296875,13355.9833984375,8687.0849609375,3740.3896484375,,,,,,,,,,70606.2421875,18781.095703125,23431.1328125,15581.865234375,-5049.7060546875,8500.126953125,3470.57104492188,,,,,,,,,,,,,,,,,,24289.353515625,17207.640625,20411.05859375,15269.4765625,16086.064453125,8943.2236328125,6486.55810546875,,,,,20651.5263671875,,8703.2958984375,,3596.89099121094
31062.7734375,19144.859375,20958.181640625,13477.3759765625,13351.37890625,8679.96484375,3710.0498046875,,,,,,,,,,70662.9140625,18833.9375,23421.9375,15574.74609375,-5051.4365234375,8502.9638671875,3483.73217773437,,,,,,,,,,,,,,,,,,24232.1796875,17199.8828125,20377.96875,15249.6728515625,16084.35546875,8926.958984375,6475.20166015625,,,,,20617.3544921875,,8706.96028645833,,3606.89807128906
31035.439453125,19123.291015625,20897.3046875,13501.2021484375,13342.82421875,8690.5625,3729.65014648438,,,,,,,,,,70606.625,19146.58984375,23398.826171875,15544.52734375,-5018.0693359375,8508.80078125,3484.14599609375,,,,,,,,,,,,,,,,,,24186.63671875,17132.447265625,20344.87109375,15242.2109375,16093.4716796875,8921.517578125,6476.64990234375,,,,,20601.271484375,,8687.017578125,,3599.30261230469
31031.607421875,19178.24609375,20882.375,13443.89453125,13330.2568359375,8669.998046875,3720.8076171875,,,,,,,,,,70560.921875,18810.22265625,23371.658203125,15518.068359375,-5051.2001953125,8490.7373046875,3477.79760742187,,,,,,,,,,,,,,,,,,24186.51953125,17221.841796875,20337.404296875,15223.623046875,16047.349609375,8900.3173828125,6468.93017578125,,,,,20573.38671875,,8696.6943359375,,3602.89184570312
31030.46484375,19175.169921875,20880.30859375,13492.6201171875,13325.0986328125,8677.3583984375,3729.18212890625,,,,,,,,,,70609.171875,18820.892578125,23406.294921875,15530.30859375,-5060.7861328125,8507.416015625,3476.6015625,,,,,,,,,,,,,,,,,,24169.794921875,17205.84765625,20320.16796875,15215.880859375,16026.8984375,8905.30859375,6462.4873046875,,,,,20567.2734375,,8687.1484375,,3601.70629882812
31000.107421875,19185.173828125,20870.203125,13444.203125,13306.025390625,8659.2890625,3724.62158203125,,,,,,,,,,70501.9375,18811.322265625,23349.185546875,15530.4931640625,-5052.76611328125,8495.892578125,3478.791015625,,,,,,,,,,,,,,,,,,24138.4765625,17181.845703125,20266.46484375,15185.478515625,16029.2734375,8906.263671875,6463.4921875,,,,,20560.33984375,,8690.51041666667,,3587.42028808594
30941.4296875,19155.826171875,20868.63671875,13503.5625,13296.19140625,8658.591796875,3705.96899414062,,,,,,,,,,70524.65625,19088.380859375,23360.7578125,15523.951171875,-5062.11962890625,8506.6923828125,3468.87158203125,,,,,,,,,,,,,,,,,,24113.9609375,17136.23828125,20264.34375,15184.142578125,16014.220703125,8906.2470703125,6457.3662109375,,,,,20539.23828125,,8692.88932291667,,3603.45288085937
30939.228515625,19186.634765625,20821.12109375,13491.7421875,13314.2646484375,8681.849609375,3717.24145507812,,,,,,,,,,70568.046875,18820.66796875,23347.822265625,15531.677734375,-5045.583984375,8489.203125,3489.66430664063,,,,,,,,,,,,,,,,,,24105.8671875,17206.349609375,20252.04296875,15162.45703125,15988.5810546875,8907.615234375,6472.60107421875,,,,,20519.826171875,,8675.01236979167,,3600.7646484375
30916.298828125,19199.0625,20827.76171875,13463.16015625,13327.029296875,8671.7783203125,3709.72778320312,,,,,,,,,,70582.546875,18791.814453125,23380.81640625,15508.12109375,-5037.73291015625,8456.70703125,3491.80151367187,,,,,,,,,,,,,,,,,,24111.26953125,17214.1953125,20257.35546875,15162.14453125,16008.4169921875,8896.5517578125,6475.9697265625,,,,,20503.404296875,,8681.759765625,,3609.26879882813
30918.1640625,19180.201171875,20789.533203125,13490.0390625,13304.6640625,8673.767578125,3728.78271484375,,,,,,,,,,70579.9375,19120.427734375,23347.09375,15476.603515625,-5051.876953125,8467.771484375,3489.7548828125,,,,,,,,,,,,,,,,,,24086.814453125,17154.947265625,20211.890625,15132.2294921875,15993.673828125,8903.740234375,6475.2763671875,,,,,20476.6884765625,,8685.94108072917,,3626.75
30894.673828125,19167.98828125,20749.3046875,13480.98828125,13314.40625,8672.6865234375,3729.65087890625,,,,,,,,,,70520.3046875,18763.2890625,23316.892578125,15504.673828125,-5034.7509765625,8481.1328125,3523.84912109375,,,,,,,,,,,,,,,,,,24045.55859375,17183.62109375,20217.275390625,15127.0517578125,15964.2509765625,8904.00390625,6465.015625,,,,,20460.2099609375,,8682.34016927083,,3590.42443847656
30892.3046875,19171.9375,20734.8359375,13456.099609375,13308.45703125,8656.7919921875,3694.09619140625,,,,,,,,,,70473.0546875,19136.8203125,23292.890625,15488.5478515625,-5035.9443359375,8477.8095703125,3486.75268554687,,,,,,,,,,,,,,,,,,24035.142578125,17141.724609375,20204.072265625,15138.4140625,15978.23046875,8912.4189453125,6475.4873046875,,,,,20442.9775390625,,8668.61848958333,,3592.35827636719
30876.40234375,19188.595703125,20721.564453125,13457.328125,13312.525390625,8663.4677734375,3702.95385742188,,,,,,,,,,70451.671875,18797.923828125,23305.3203125,15466.578125,-5057.955078125,8456.14453125,3481.7626953125,,,,,,,,,,,,,,,,,,23981.705078125,17188.775390625,20185.583984375,15126.603515625,15919.4384765625,8886.2431640625,6461.25634765625,,,,,20431.923828125,,8677.99153645833,,3579.26000976562
30846.4921875,19182.27734375,20744.744140625,13429.673828125,13314.6025390625,8663.3525390625,3702.45141601562,,,,,,,,,,70415.0078125,18805.23046875,23236.32421875,15456.72265625,-5044.109375,8467.0947265625,3456.06860351563,,,,,,,,,,,,,,,,,,23988.060546875,17165.46875,20164.390625,15104.126953125,15939.7119140625,8903.52734375,6450.87353515625,,,,,20433.3408203125,,8675.271484375,,3580.47485351562
30828.60546875,19185.55078125,20737.876953125,13416.568359375,13302.00390625,8658.7001953125,3694.13061523437,,,,,,,,,,70441.390625,18790.203125,23232.75390625,15442.09375,-5059.88330078125,8452.04296875,3466.81909179687,,,,,,,,,,,,,,,,,,23929.01171875,17180.3515625,20119.103515625,15095.322265625,15908.2275390625,8915.0712890625,6477.8759765625,,,,,20421.841796875,,8666.78450520833,,3566.26171875
30815.275390625,19192.296875,20736.861328125,13418.4873046875,13296.8466796875,8662.03515625,3689.0078125,,,,,,,,,,70438.5859375,18819.88671875,23242.498046875,15452.0078125,-5045.14453125,8455.7138671875,3443.515625,,,,,,,,,,,,,,,,,,23928.572265625,17176.279296875,20128.8046875,15090.388671875,15877.6669921875,8882.6044921875,6443.87841796875,,,,,20408.1513671875,,8664.26529947917,,3582.42907714844
30760.5234375,19183.5625,20705.6875,13441.87109375,13277.54296875,8645.146484375,3698.85180664062,,,,,,,,,,70336.453125,18828.6640625,23218.771484375,15443.943359375,-5033.189453125,8448.4775390625,3466.00634765625,,,,,,,,,,,,,,,,,,23926.44140625,17177.828125,20106.822265625,15065.689453125,15861.322265625,8899.171875,6460.3896484375,,,,,20385.59765625,,8675.59993489583,,3590.2529296875
30760.853515625,19167.802734375,20686.6171875,13432.369140625,13287.3056640625,8674.71484375,3694.36108398437,,,,,,,,,,70336.2265625,18785.927734375,23191.07421875,15451.6982421875,-5053.77685546875,8455.169921875,3486.14477539062,,,,,,,,,,,,,,,,,,23882.306640625,17176.451171875,20110.615234375,15065.0146484375,15856.796875,8896.9150390625,6445.11083984375,,,,,20381.6328125,,8662.00065104167,,3583.43310546875
30755.1953125,19163.80859375,20706.91796875,13442.521484375,13274.9619140625,8657.7685546875,3680.4052734375,,,,,,,,,,70354.546875,18798.25,23250.4765625,15468.982421875,-5044.6865234375,8441.947265625,3486.4609375,,,,,,,,,,,,,,,,,,23891.98046875,17170.408203125,20084.578125,15043.7265625,15841.0576171875,8886.2861328125,6454.8818359375,,,,,20356.41796875,,8662.75325520833,,3576.54809570312
30740.330078125,19173.36328125,20675.26953125,13399.529296875,13276.9208984375,8650.2783203125,3690.51416015625,,,,,,,,,,70492.796875,18783.203125,23185.302734375,15430.1845703125,-5043.046875,8450.9951171875,3462.58203125,,,,,,,,,,,,,,,,,,23846.7109375,17164.06640625,20056.34765625,15053.2490234375,15842.4287109375,8886.986328125,6435.57666015625,,,,,20345.67578125,,8675.900390625,,3587.12451171875
30711.494140625,19142.712890625,20660.419921875,13407.4345703125,13293.51953125,8659.6875,3688.23559570313,,,,,,,,,,70367.3203125,19137.681640625,23162.015625,15430.0048828125,-5041.31494140625,8463.25,3486.01342773437,,,,,,,,,,,,,,,,,,23822.37109375,17100.294921875,20037.56640625,15046.7578125,15832.560546875,8904.763671875,6460.78271484375,,,,,20336.236328125,,8651.24641927083,,3583.30322265625
30691.296875,19200.154296875,20639.85546875,13429.650390625,13280.6572265625,8653.5634765625,3682.73974609375,,,,,,,,,,70320.6015625,18814.224609375,23142.96484375,15460.896484375,-5049.3759765625,8424.77734375,3483.86669921875,,,,,,,,,,,,,,,,,,23808.00390625,17169.818359375,20030.931640625,15006.537109375,15789.330078125,8875.3984375,6431.8779296875,,,,,20330.3662109375,,8657.02115885417,,3587.59692382813
30690.26171875,19156.525390625,20642,13405.4130859375,13273.390625,8644.0859375,3693.59423828125,,,,,,,,,,70368.7421875,19101.267578125,23126.244140625,15420.015625,-5062.814453125,8433.529296875,3481.599609375,,,,,,,,,,,,,,,,,,23780.25390625,17089.78125,20032.6171875,14999.7412109375,15801.595703125,8893.4482421875,6443.55029296875,,,,,20321.9189453125,,8661.38736979167,,3578.87219238281
30675.322265625,19145.45703125,20670.375,13412.958984375,13240.044921875,8660.4111328125,3675.83325195312,,,,,,,,,,70329.796875,19106.681640625,23172.2734375,15446.013671875,-5069.06494140625,8447.3857421875,3481.9111328125,,,,,,,,,,,,,,,,,,23770.875,17114.873046875,20018.732421875,14999.953125,15794.8310546875,8876.365234375,6471.85498046875,,,,,20299.4248046875,,8666.36848958333,,3574.30639648437
30661.08203125,19187.947265625,20602.2734375,13383.2724609375,13255.1884765625,8649.46484375,3661.78540039063,,,,,,,,,,70345.796875,18751.896484375,23134.06640625,15425.9921875,-5051.1435546875,8463.48046875,3486.82739257812,,,,,,,,,,,,,,,,,,23748.177734375,17136.3125,19973.462890625,14992.9091796875,15790.41796875,8886.16015625,6455.267578125,,,,,20291.8623046875,,8657.54264322917,,3576.49938964844
30664.451171875,19187.01171875,20629.8359375,13401.4130859375,13252.15625,8657.666015625,3659.98413085937,,,,,,,,,,70288.3046875,18757.357421875,23128.1953125,15450.345703125,-5026.40234375,8429.921875,3493.0146484375,,,,,,,,,,,,,,,,,,23731.642578125,17154.78125,19996.576171875,14983.0087890625,15764.0009765625,8885.0400390625,6452.73779296875,,,,,20287.5205078125,,8644.974609375,,3560.49255371094
30619.203125,19165.87109375,20607.287109375,13352.015625,13252.3916015625,8618.23828125,3634.90454101562,,,,,,,,,,70329.0390625,19114.921875,23148.6640625,15396.1025390625,-5045.064453125,8425,3486.08056640625,,,,,,,,,,,,,,,,,,23714.138671875,17075.4140625,19953.888671875,14964.2158203125,15750.791015625,8891.685546875,6444.68896484375,,,,,20301.478515625,,8659.04036458333,,3564.876953125
30642.205078125,19200.55859375,20654.93359375,13408.1552734375,13292.2080078125,8641.24609375,3653.85595703125,,,,,,,,,,70410.46875,19112.720703125,23129.60546875,15442.4892578125,-5030.50048828125,8433.619140625,3475.89794921875,,,,,,,,,,,,,,,,,,23701,17091.646484375,19967.75390625,14974.587890625,15743.5771484375,8902.255859375,6457.880859375,,,,,20268.615234375,,8646.21256510417,,3587.48864746094
30610.94140625,19181.033203125,20603.20703125,13342.03125,13245.072265625,8624.2138671875,3661.63793945312,,,,,,,,,,70332.2578125,18750.97265625,23083.953125,15412.001953125,-5030.923828125,8429.771484375,3513.33935546875,,,,,,,,,,,,,,,,,,23677.228515625,17162.39453125,19948.0234375,14931.6640625,15749.962890625,8884.65234375,6454.25537109375,,,,,20261.0107421875,,8654.40169270833,,3585.18054199219
30594.84765625,19172.52734375,20581.57421875,13355.2490234375,13260.919921875,8635.95703125,3657.17065429688,,,,,,,,,,70323.6015625,19110.27734375,23087.576171875,15406.8134765625,-5053.72021484375,8423.521484375,3513.1904296875,,,,,,,,,,,,,,,,,,23662.005859375,17071.615234375,19934.0234375,14936.775390625,15723.8466796875,8903.7265625,6453.462890625,,,,,20262.44140625,,8655.81119791667,,3574.57019042969
30572.884765625,19171.12890625,20619.65234375,13356.0810546875,13254.8193359375,8642.435546875,3658.59448242187,,,,,,,,,,70372.9140625,19087.478515625,23114.0234375,15392.1845703125,-5021.12646484375,8421.9921875,3490.5458984375,,,,,,,,,,,,,,,,,,23637.22265625,17088.583984375,19940.447265625,14940.4189453125,15718.267578125,8903.005859375,6459.009765625,,,,,20229.845703125,,8645.38053385417,,3576.64147949219
30561.71484375,19170.451171875,20550.12109375,13335.169921875,13242.3759765625,8628.1904296875,3651.73486328125,,,,,,,,,,70286.203125,19045.775390625,23064.33984375,15370.2314453125,-5030.5244140625,8404.056640625,3501.54809570312,,,,,,,,,,,,,,,,,,23636.408203125,17055.140625,19905.23046875,14933.2138671875,15712.1171875,8903.89453125,6434.16259765625,,,,,20215.083984375,,8644.24251302083,,3559.72045898437
30572.056640625,19200.166015625,20537.794921875,13337.642578125,13235.419921875,8624.8671875,3635.7265625,,,,,,,,,,70439.296875,18804.142578125,23093.126953125,15349.03515625,-5046.76171875,8413.4609375,3483.71435546875,,,,,,,,,,,,,,,,,,23606.62109375,17106.94921875,19909.5703125,14906.20703125,15693.060546875,8894.3994140625,6458.88525390625,,,,,20206.80078125,,8644.25618489583,,3568.94970703125
30539.52734375,19194.662109375,20540.328125,13317.21875,13234.6962890625,8612.490234375,3646.25170898438,,,,,,,,,,70333.875,18759.064453125,23052.859375,15346.599609375,-5048.87890625,8415.8466796875,3491.64770507813,,,,,,,,,,,,,,,,,,23589.9296875,17121.58203125,19892.373046875,14910.3837890625,15706.1357421875,8904.431640625,6462.92138671875,,,,,20212.99609375,,8639.52408854167,,3571.61499023437
30522.80859375,19215.6875,20539.728515625,13326.7333984375,13245.197265625,8616.1875,3633.60595703125,,,,,,,,,,70285.234375,18800.552734375,23048.0078125,15344.35546875,-5047.5712890625,8404.8212890625,3509.6240234375,,,,,,,,,,,,,,,,,,23594.400390625,17131.193359375,19873.2734375,14891.841796875,15663.736328125,8897.5634765625,6460.59130859375,,,,,20183.607421875,,8656.45279947917,,3572.025390625
30525.58203125,19190.666015625,20530.134765625,13302.408203125,13237.1865234375,8648.28125,3628.60546875,,,,,,,,,,70448.6328125,19104.154296875,23069.369140625,15318.3349609375,-5040.7197265625,8422.0673828125,3515.4453125,,,,,,,,,,,,,,,,,,23573.732421875,17050.84375,19886.263671875,14885.26953125,15658.69140625,8899.009765625,6480.70703125,,,,,20190.109375,,8644.5087890625,,3575.01635742187
30492.732421875,19192.984375,20538.287109375,13349.3369140625,13239.3251953125,8621.8330078125,3648.314453125,,,,,,,,,,70317.28125,18792.392578125,23074.376953125,15340.6220703125,-5040.2978515625,8406.970703125,3501.71826171875,,,,,,,,,,,,,,,,,,23548.716796875,17111.662109375,19837.080078125,14875.9765625,15667.955078125,8904.72265625,6460.5380859375,,,,,20151.6220703125,,8640.669921875,,3592.35302734375
30497.3828125,19179.0625,20473.75390625,13323.0771484375,13236.3701171875,8629.4384765625,3666.26025390625,,,,,,,,,,70412.125,18809.271484375,23047.46484375,15295.099609375,-5036.96533203125,8401.2255859375,3518.44580078125,,,,,,,,,,,,,,,,,,23534.8984375,17109.8515625,19841.931640625,14872.357421875,15641.0263671875,8891.345703125,6456.5390625,,,,,20150.03125,,8653.14876302083,,3577.7431640625
30480.451171875,19182.677734375,20490.564453125,13337.08984375,13243.9033203125,8622.060546875,3642.46484375,,,,,,,,,,70343.0625,19087.392578125,23056.22265625,15308.85546875,-5029.2236328125,8414.2548828125,3513.021484375,,,,,,,,,,,,,,,,,,23532.2109375,17067.806640625,19829.490234375,14873.302734375,15648.833984375,8923.130859375,6455.5859375,,,,,20148.30859375,,8655.97102864583,,3573.015625
30438.86328125,19184.296875,20492.4609375,13333.703125,13231.9130859375,8637.2197265625,3633.71118164063,,,,,,,,,,70236.859375,18742.955078125,23044.69921875,15309.4501953125,-5048.12548828125,8401.966796875,3512.32006835937,,,,,,,,,,,,,,,,,,23489.591796875,17109.892578125,19809.498046875,14874.474609375,15628.8818359375,8928.7265625,6453.75,,,,,20151.033203125,,8625.63053385417,,3563.71374511719
30421.0390625,19209.564453125,20499.2265625,13339.791015625,13210.8984375,8618.2109375,3622.82958984375,,,,,,,,,,70226.515625,18816.236328125,23010.595703125,15312.763671875,-5056.58740234375,8369.8212890625,3504.59790039063,,,,,,,,,,,,,,,,,,23492.697265625,17119.0703125,19804.15625,14863.69921875,15620.73046875,8888.859375,6473.91455078125,,,,,20120.0732421875,,8631.91829427083,,3585.16259765625
30417.876953125,19159.623046875,20471.9453125,13325.115234375,13231.47265625,8598.005859375,3651.43872070312,,,,,,,,,,70172.28125,19108.669921875,22966.140625,15285.724609375,-5026.515625,8389.244140625,3518.88647460937,,,,,,,,,,,,,,,,,,23468.908203125,17061.58984375,19802.83984375,14861.52734375,15618.142578125,8908.5048828125,6483.7998046875,,,,,20121.900390625,,8633.951171875,,3586.30773925781
30418.6953125,19198.23828125,20455.97265625,13292.865234375,13231.744140625,8625.72265625,3637.44653320312,,,,,,,,,,70304.7421875,18806.62109375,23012.193359375,15269.01953125,-5025.2939453125,8378.064453125,3535.1689453125,,,,,,,,,,,,,,,,,,23472.69921875,17116.234375,19768.201171875,14829.5576171875,15602.11328125,8898.06640625,6466.54833984375,,,,,20114.0087890625,,8634.17805989583,,3577.54968261719
30433.26171875,19155.876953125,20455.10546875,13316.20703125,13220.0625,8620.048828125,3637.81225585937,,,,,,,,,,70278.6796875,19076.99609375,22981.45703125,15284.91015625,-5048.67431640625,8385.6083984375,3517.287109375,,,,,,,,,,,,,,,,,,23436.40234375,17070.31640625,19787.828125,14840.9921875,15580.865234375,8896.876953125,6472.44970703125,,,,,20094.2158203125,,8625.166015625,,3572.5478515625
30368.453125,19199.30078125,20429.76171875,13275.1611328125,13207.3408203125,8637.328125,3611.45043945312,,,,,,,,,,70131.2109375,18756.79296875,22966.76953125,15197.32421875,-5047.30908203125,8358.853515625,3533.64526367187,,,,,,,,,,,,,,,,,,23438.021484375,17120.23828125,19772.912109375,14808.392578125,15594.810546875,8879.31640625,6474.9951171875,,,,,20093.083984375,,8628.58658854167,,3581.966796875
30363.23828125,19188.85546875,20420.951171875,13290.625,13218.00390625,8589.8193359375,3628.3544921875,,,,,,,,,,70185.7578125,18817.25,22980.072265625,15218.515625,-5029.07470703125,8371.1845703125,3535.5791015625,,,,,,,,,,,,,,,,,,23400.8203125,17128.04296875,19758.669921875,14814.833984375,15597.1181640625,8924.755859375,6505.09912109375,,,,,20091.7685546875,,8640.6953125,,3575.416015625
30368.181640625,19226.619140625,20415.26953125,13280.8720703125,13227.486328125,8631.763671875,3618.30224609375,,,,,,,,,,70287.984375,18799.396484375,22958.814453125,15246.8212890625,-5033.4267578125,8370.451171875,3532.52978515625,,,,,,,,,,,,,,,,,,23393.78125,17135.857421875,19765.216796875,14816.205078125,15578.6865234375,8919.87109375,6466.171875,,,,,20091.65234375,,8639.36946614583,,3598.02600097656
30360.236328125,19176.109375,20434.169921875,13298.994140625,13259.8330078125,8616.296875,3639.91967773438,,,,,,,,,,70207.8359375,19157.875,22982.15625,15224.4765625,-5046.3271484375,8371.5244140625,3556.13232421875,,,,,,,,,,,,,,,,,,23373.072265625,17042.1796875,19768.267578125,14819.3837890625,15580.0546875,8930.287109375,6480.52490234375,,,,,20067.57421875,,8620.08854166667,,3573.38989257812
30345.5546875,19209.291015625,20404.4921875,13280.060546875,13225.3720703125,8614.5791015625,3623.33349609375,,,,,,,,,,70127.9453125,18831.779296875,22947.265625,15213.37890625,-5032.16064453125,8358.482421875,3523.4462890625,,,,,,,,,,,,,,,,,,23376,17124.55078125,19749.134765625,14791.208984375,15579.787109375,8887.2041015625,6467.6455078125,,,,,20057.841796875,,8632.87044270833,,3593.97778320313
30328.63671875,19179.419921875,20379.203125,13279.421875,13241.9912109375,8620.23046875,3634.38159179687,,,,,,,,,,70087.2265625,19090.2734375,22943.37109375,15226.5869140625,-5026.11181640625,8358.126953125,3553.57397460937,,,,,,,,,,,,,,,,,,23359.783203125,17064.345703125,19730.65625,14777.2587890625,15556.625,8920.25390625,6488.283203125,,,,,20041.677734375,,8620.228515625,,3572.58190917969
30352.494140625,19217.97265625,20372.90234375,13266.302734375,13220.3154296875,8606.71875,3622.34423828125,,,,,,,,,,70302.34375,18778.484375,22929.029296875,15181.0634765625,-5033.9169921875,8346.564453125,3522.81958007812,,,,,,,,,,,,,,,,,,23349.541015625,17117.57421875,19736.48046875,14771.98046875,15551.0302734375,8907.40234375,6484.826171875,,,,,20040.931640625,,8625.94694010417,,3578.86511230469
30294.748046875,19261.71875,20364.177734375,13268.5146484375,13231.1171875,8627.2783203125,3618.24169921875,,,,,,,,,,70111.3671875,18835.03125,22891.26171875,15200.6484375,-5036.751953125,8359.5615234375,3539.48852539063,,,,,,,,,,,,,,,,,,23329.3046875,17112.3203125,19710.453125,14758.9853515625,15553.982421875,8891.0009765625,6470.5693359375,,,,,20025.0810546875,,8632.73307291667,,3580.19323730469
30308.396484375,19209.001953125,20342.900390625,13264.5009765625,13209.9326171875,8632.484375,3625.7294921875,,,,,,,,,,70155.8203125,19131.83984375,22953.890625,15199.3369140625,-5040.083984375,8349.8115234375,3534.65698242187,,,,,,,,,,,,,,,,,,23309.21875,17082.3984375,19717.685546875,14765.7216796875,15558.6171875,8915.9033203125,6461.232421875,,,,,20007.7353515625,,8614.80338541667,,3590.4189453125
30279.38671875,19216.158203125,20318.408203125,13258.1953125,13233.1162109375,8605.3203125,3629.14404296875,,,,,,,,,,70020.734375,18761.30078125,22908.326171875,15219.32421875,-5040.2744140625,8341.93359375,3551.69384765625,,,,,,,,,,,,,,,,,,23314.080078125,17115.876953125,19707.26171875,14752.9375,15540.533203125,8897.15625,6465.5166015625,,,,,20012.0556640625,,8622.8310546875,,3593.310546875
30291.818359375,19213.28125,20347.81640625,13290.91796875,13201.88671875,8617.759765625,3614.45849609375,,,,,,,,,,70072.578125,18801.560546875,22918.248046875,15226.4677734375,-5031.79248046875,8343.998046875,3572.16259765625,,,,,,,,,,,,,,,,,,23286.064453125,17119.521484375,19697.0625,14722.673828125,15520.5458984375,8906.7353515625,6486.34619140625,,,,,19992.703125,,8615.61848958333,,3592.66271972656
30228.15234375,19199.94140625,20301.046875,13256.3095703125,13220.7822265625,8609.880859375,3628.89819335938,,,,,,,,,,70062.6328125,19109.23828125,22931.748046875,15162.7431640625,-5043.025390625,8344.591796875,3556.42724609375,,,,,,,,,,,,,,,,,,23267.091796875,17053.05078125,19676.294921875,14746.6083984375,15523.3515625,8892.3828125,6480.39404296875,,,,,20014.287109375,,8622.16243489583,,3592.60278320312
