,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
174,23772.88671875,19112.833984375,21970.751953125,14484.658203125,8452.521484375,,-4590.0166015625,39174.96484375,29666.7109375,21311.169921875,19472.119140625,16499.466796875,6073.10205078125,,,,,,,,,,,15241.1015625,,,,,,,10908.091796875,,,12099.9345703125,,,,,,10421.5224609375,,,,,,,10016.60546875
175,23756.55859375,19099.70703125,21987.46875,14492.6025390625,8438.115234375,,-4594.88037109375,39168.296875,29652.94921875,21296.306640625,19439.48046875,16476.59375,6083.10302734375,,,,,,,,,,,15244.75,,,,,,,10993.21484375,,,12133.83203125,,,,,,10453.6630859375,,,,,,,10041.0458984375
176,23702.9921875,19082.755859375,21985.3359375,14459.7822265625,8468.2919921875,,-4587.7900390625,39183.96875,29710.1328125,21289.74609375,19444.86328125,16521.625,6081.474609375,,,,,,,,,,,15285.603515625,,,,,,,10971.7509765625,,,12147.1435546875,,,,,,10458.1748046875,,,,,,,10040.87109375
177,23708.052734375,19059.31640625,21992.701171875,14475.84765625,8457.951171875,,-4583.0966796875,39186.56640625,29213.05859375,21263.23046875,19454.609375,16516.49609375,6105.00830078125,,,,,,,,,,,15259.2548828125,,,,,,,11000.19921875,,,12192.9169921875,,,,,,10472.833984375,,,,,,,10078.1923828125
178,23670.958984375,19046.052734375,22003.29296875,14465.689453125,8454.19140625,,-4576.53955078125,39122.3125,29731.7578125,21299.986328125,19423.537109375,16509.828125,6125.38232421875,,,,,,,,,,,15334.255859375,,,,,,,10991.0810546875,,,12143.7412109375,,,,,,10511.5830078125,,,,,,,10061.2509765625
179,23645.68359375,19037.30859375,22018.376953125,14477.1337890625,8473.44921875,,-4569.3046875,39147.58984375,29687.15625,21287.95703125,19440.95703125,16510.98828125,6115.44775390625,,,,,,,,,,,15351.46484375,,,,,,,10998.537109375,,,12210.15234375,,,,,,10517.58984375,,,,,,,10076.8486328125
180,23626.12109375,19029.765625,22063.080078125,14432.171875,8447.6044921875,,-4579.736328125,39197.27734375,29623.89453125,21292.076171875,19353.5625,16555.576171875,6136.14990234375,,,,,,,,,,,15364.3359375,,,,,,,11050.162109375,,,12231.0400390625,,,,,,10528.197265625,,,,,,,10127.1162109375
181,23591.33203125,19013.08984375,22051.109375,14432.306640625,8459.853515625,,-4532.27734375,39119.203125,29745.642578125,21264.16015625,19374.5546875,16549.3203125,6134.80712890625,,,,,,,,,,,15382.00390625,,,,,,,11032.6103515625,,,12217.49609375,,,,,,10552.6298828125,,,,,,,10129.283203125
182,23553.927734375,18999.0234375,22057.28515625,14446.8798828125,8453.068359375,,-4554.23828125,39174.29296875,29185.125,21237.447265625,19313.84375,16549.796875,6140.48095703125,,,,,,,,,,,15418.841796875,,,,,,,11008.4384765625,,,12278.7626953125,,,,,,10581.466796875,,,,,,,10130.7333984375
183,23584.998046875,18972.49609375,22037.142578125,14435.58984375,8421.630859375,,-4548.7373046875,39215.3359375,29595.82421875,21260.69140625,19363.4765625,16545.5625,6178.185546875,,,,,,,,,,,15452.033203125,,,,,,,11069.8623046875,,,12244.1171875,,,,,,10606.1064453125,,,,,,,10166.20703125
184,23544.14453125,18960.935546875,22059.513671875,14399.572265625,8438.5576171875,,-4543.4091796875,39136.84765625,29692.6953125,21283.078125,19330.095703125,16557.103515625,6150.56201171875,,,,,,,,,,,15415.951171875,,,,,,,11069.875,,,12267.19140625,,,,,,10593.4453125,,,,,,,10176.314453125
185,23521.919921875,18932.240234375,22044.33203125,14396.1748046875,8423.333984375,,-4547.7060546875,39151.1015625,29278.7421875,21218.3203125,19337.03125,16534.9765625,6185.27392578125,,,,,,,,,,,15472.26171875,,,,,,,11069.51171875,,,12292.224609375,,,,,,10630.7236328125,,,,,,,10204.74609375
186,23482.845703125,18917.23828125,22042.267578125,14407.19140625,8465.623046875,,-4553.544921875,39122.328125,29695.12890625,21281.490234375,19306.791015625,16556,6177.576171875,,,,,,,,,,,15479.12109375,,,,,,,11098.001953125,,,12297.6611328125,,,,,,10649.083984375,,,,,,,10213.92578125
187,23464.060546875,18916.26171875,22048.37890625,14386.193359375,8451.826171875,,-4543.97705078125,39152.28125,29747.8515625,21267.279296875,19322.375,16596.76953125,6187.43212890625,,,,,,,,,,,15513.685546875,,,,,,,11094.53125,,,12318.611328125,,,,,,10643.072265625,,,,,,,10235.9716796875
188,23441.96875,18965.576171875,22122.806640625,14341.4931640625,8433.1953125,,-4527.8203125,39092.3203125,29312.56640625,21238.88671875,19176.25390625,16568.255859375,6196.8779296875,,,,,,,,,,,15552.619140625,,,,,,,11120.0625,,,12445.07421875,,,,,,10661.4609375,,,,,,,10252.29296875
189,23394.955078125,18899.5390625,22063.95703125,14359.845703125,8450.2578125,,-4515.89599609375,39082.875,29719.298828125,21280.7890625,19238.09765625,16628.015625,6210.3876953125,,,,,,,,,,,15585.3017578125,,,,,,,11182.19921875,,,12342.150390625,,,,,,10690.1083984375,,,,,,,10289.8369140625
190,23380.044921875,18900.60546875,22097.30078125,14367.9775390625,8437.4697265625,,-4522.861328125,39105.0078125,29759.1875,21304.58203125,19207.634765625,16612.654296875,6204.87255859375,,,,,,,,,,,15641.453125,,,,,,,11151.4755859375,,,12373.4248046875,,,,,,10729.2685546875,,,,,,,10289.0146484375
191,23390.115234375,18889.42578125,22111.05078125,14346.376953125,8421.8330078125,,-4556.7421875,39078.359375,29600.431640625,21261.71484375,19218.447265625,16641.8984375,6197.4873046875,,,,,,,,,,,15633.6640625,,,,,,,11236.1923828125,,,12415.50390625,,,,,,10740.6220703125,,,,,,,10313.7158203125
192,23348.54296875,18877.958984375,22157.54296875,14316.599609375,8420.4365234375,,-4537.9912109375,39084.55859375,29364.578125,21262.923828125,19199.9296875,16650.28515625,6219.66015625,,,,,,,,,,,15630.33984375,,,,,,,11195.1962890625,,,12436.0068359375,,,,,,10749.4169921875,,,,,,,10355.947265625
193,23347.64453125,18834.8515625,22129.4765625,14307.173828125,8440.712890625,,-4545.01953125,39186.6171875,29837.2734375,21221.529296875,19186.712890625,16646.265625,6224.70654296875,,,,,,,,,,,15720.44140625,,,,,,,11206.6845703125,,,12434.9169921875,,,,,,10777.1904296875,,,,,,,10341.314453125
194,23313.470703125,18846.427734375,22114.255859375,14327.908203125,8436.037109375,,-4534.1826171875,39085.953125,29370.888671875,21247.07421875,19174.587890625,16693.59765625,6217.98876953125,,,,,,,,,,,15703.341796875,,,,,,,11226.9453125,,,12455.228515625,,,,,,10786.2392578125,,,,,,,10363.6669921875
195,23278.8046875,18831.6171875,22087.857421875,14315.8271484375,8467.5888671875,,-4528.0234375,39085.35546875,29364.93359375,21233.435546875,19204.703125,16650.37109375,6239.39013671875,,,,,,,,,,,15698.51171875,,,,,,,11242.4404296875,,,12463.7099609375,,,,,,10814.9306640625,,,,,,,10353.220703125
196,23295.087890625,18809.3125,22110.02734375,14302.650390625,8432.330078125,,-4498.91943359375,39032.23046875,29790.52734375,21250.5390625,19163.802734375,16658.359375,6255.69482421875,,,,,,,,,,,15736.8828125,,,,,,,11280.7421875,,,12452.77734375,,,,,,10827.6875,,,,,,,10408.4638671875
197,23247.83984375,18802.90625,22110.15234375,14303.90234375,8419.40625,,-4502.40185546875,39020.4140625,29847.3828125,21277.166015625,19153.47265625,16692.1015625,6270.8271484375,,,,,,,,,,,15739.3984375,,,,,,,11287.1708984375,,,12480.759765625,,,,,,10845.1337890625,,,,,,,10407.9873046875
198,23259.28515625,18808.4375,22138.443359375,14270.841796875,8415.806640625,,-4517.16015625,39093.19140625,29357.828125,21232.74609375,19112.41796875,16706.123046875,6284.55224609375,,,,,,,,,,,15766.576171875,,,,,,,11328.1552734375,,,12524.78515625,,,,,,10876.1259765625,,,,,,,10440.8515625
199,23238.22265625,18773.841796875,22162.01953125,14267.2099609375,8387.0537109375,,-4509.69580078125,39022.921875,29713.125,21253.06640625,19059.58203125,16685.09765625,6284.3134765625,,,,,,,,,,,15804.6806640625,,,,,,,11315.1806640625,,,12540.40234375,,,,,,10883.0830078125,,,,,,,10458.8662109375
200,23181.3671875,18759.15625,22167.005859375,14255.0185546875,8391.2041015625,,-4529.0458984375,39025.44140625,29826.51171875,21217.57421875,19078.1015625,16704.697265625,6305.44140625,,,,,,,,,,,15845.5927734375,,,,,,,11325.5546875,,,12544.7421875,,,,,,10899.1962890625,,,,,,,10477.7421875
201,23160.919921875,18739.0390625,22125.58984375,14252.4267578125,8405.4560546875,,-4511.53955078125,39026.96875,29874.412109375,21202.2890625,19037.728515625,16735.580078125,6284.5732421875,,,,,,,,,,,15805.0087890625,,,,,,,11357.318359375,,,12551.6923828125,,,,,,10914.1259765625,,,,,,,10482.6728515625
202,23150.11328125,18744.947265625,22113.1796875,14233.419921875,8398.23828125,,-4529.23486328125,39035.89453125,29876.11328125,21211.662109375,19077.26171875,16697.154296875,6296.09375,,,,,,,,,,,15856.623046875,,,,,,,11372.3125,,,12543.908203125,,,,,,10933.5439453125,,,,,,,10512.443359375
203,23122.9765625,18717.38671875,22111.9765625,14201.65234375,8409.7109375,,-4506.8662109375,39030.0234375,29832.513671875,21196.76953125,19063.71875,16712.5390625,6280.84912109375,,,,,,,,,,,15848.8017578125,,,,,,,11381.890625,,,12554.58984375,,,,,,10945.1806640625,,,,,,,10543.125
204,23094.87890625,18717.361328125,22100.458984375,14218.896484375,8385.3525390625,,-4502.6923828125,39000.24609375,29904.0234375,21239.892578125,19058.171875,16707.48046875,6312.763671875,,,,,,,,,,,15893.748046875,,,,,,,11403.048828125,,,12584.4091796875,,,,,,10937.4765625,,,,,,,10547.1982421875
205,23088.96484375,18674.78125,22160.6953125,14198.2587890625,8416.73046875,,-4508.72314453125,38994.7578125,29800.8515625,21188.12109375,19009.947265625,16754.63671875,6312.51171875,,,,,,,,,,,15929.517578125,,,,,,,11424.951171875,,,12641.6552734375,,,,,,10972.08984375,,,,,,,10558.4580078125
206,23074.21875,18673.0546875,22127.8515625,14174.1416015625,8384.7431640625,,-4498.27392578125,38957.69921875,29867.435546875,21205.017578125,19007.009765625,16703.845703125,6343.12255859375,,,,,,,,,,,15934.7490234375,,,,,,,11408.5234375,,,12607.7783203125,,,,,,10986.3515625,,,,,,,10580.3642578125
207,23055.583984375,18650.453125,22183.99609375,14162.275390625,8384.123046875,,-4499.7783203125,38976.24609375,29908.263671875,21190.693359375,18975.69140625,16790.318359375,6343.61962890625,,,,,,,,,,,15955.4091796875,,,,,,,11449.533203125,,,12643.74609375,,,,,,11020.4404296875,,,,,,,10585.2734375
208,23047.732421875,18639.80859375,22192.345703125,14176.283203125,8399.3681640625,,-4496.79248046875,39034.43359375,29877.27734375,21182.5859375,18878.306640625,16786.36328125,6361.0791015625,,,,,,,,,,,15911.1923828125,,,,,,,11502.51953125,,,12675.015625,,,,,,11033.3134765625,,,,,,,10601.9326171875
209,23025.6875,18638.037109375,22158.78125,14145.458984375,8419.6826171875,,-4493.2041015625,38995.6796875,29963.861328125,21218.466796875,18919.97265625,16770.98828125,6331.27978515625,,,,,,,,,,,15990.279296875,,,,,,,11482.390625,,,12642.328125,,,,,,11035.4052734375,,,,,,,10610.9736328125
210,22993.041015625,18602.9921875,22113.763671875,14130.033203125,8400.46875,,-4482.36083984375,39006.9453125,29938.2734375,21207.8671875,19007.822265625,16752.70703125,6355.408203125,,,,,,,,,,,15966.900390625,,,,,,,11492.833984375,,,12655.8857421875,,,,,,11043.7626953125,,,,,,,10627.37890625
211,22958.734375,18602.78515625,22175.908203125,14107.7578125,8399.1376953125,,-4514.82421875,38984.16015625,29864.291015625,21218.423828125,18899.1484375,16785.359375,6363.71435546875,,,,,,,,,,,16007.81640625,,,,,,,11481.3291015625,,,12675.2978515625,,,,,,11065.6279296875,,,,,,,10627.3037109375
212,23001.75,18575.892578125,22211.712890625,14136.083984375,8381.4833984375,,-4500.1806640625,38873.6328125,29862.708984375,21203.720703125,18880.5625,16806.111328125,6410.1787109375,,,,,,,,,,,16062.359375,,,,,,,11515.0927734375,,,12729.57421875,,,,,,11101.92578125,,,,,,,10660.5107421875
213,22949.6796875,18541.318359375,22152.41015625,14106.6689453125,8404.11328125,,-4509.4453125,38982.265625,29894.390625,21121.669921875,18948.947265625,16769.419921875,6375.03662109375,,,,,,,,,,,16065.21484375,,,,,,,11524.7509765625,,,12706.1689453125,,,,,,11115.1845703125,,,,,,,10703.779296875
214,22917.33984375,18537.98828125,22169.033203125,14173.19140625,8408.20703125,,-4513.67626953125,38991.453125,29918.177734375,21184.263671875,18908.66796875,16820.244140625,6397.466796875,,,,,,,,,,,16049.4140625,,,,,,,11549.21875,,,12715.224609375,,,,,,11131.00390625,,,,,,,10714.1484375
215,22919.533203125,18539.0390625,22224.84765625,14142.40625,8411.0751953125,,-4512.42333984375,39015.671875,29829.5859375,21145.72265625,18811.162109375,16781.4375,6386.3134765625,,,,,,,,,,,16063.2744140625,,,,,,,11594.4150390625,,,12832.1005859375,,,,,,11135.5654296875,,,,,,,10704.6826171875
216,22900.6640625,18493.138671875,22199.2265625,14139.1953125,8411.1494140625,,-4509.19580078125,39001.3203125,29852.087890625,21165.517578125,18883.861328125,16799.0859375,6424.53466796875,,,,,,,,,,,16078.1279296875,,,,,,,11588.8623046875,,,12783.384765625,,,,,,11154.5322265625,,,,,,,10706.693359375
217,22866.830078125,18482.375,22230.37109375,14144.978515625,8415.9912109375,,-4508.291015625,39038.66796875,29910.59765625,21149.0625,18864.84765625,16821.572265625,6432.27197265625,,,,,,,,,,,16129.9384765625,,,,,,,11607.7138671875,,,12801.9931640625,,,,,,11179.17578125,,,,,,,10738.33203125
218,22945.060546875,18457.0703125,22186.08203125,14128.6494140625,8402.458984375,,-4519.5888671875,38920.63671875,30007.279296875,21141.73828125,18874.13671875,16802.15625,6433.09375,,,,,,,,,,,16151.115234375,,,,,,,11681.7529296875,,,12787.6982421875,,,,,,11199.0869140625,,,,,,,10755.12109375
219,22918.6484375,18445.052734375,22150.892578125,14113.609375,8405.0048828125,,-4521.607421875,38937.96484375,29894.96875,21136.072265625,18881.14453125,16823.169921875,6434.8447265625,,,,,,,,,,,16198.52734375,,,,,,,11652.6435546875,,,12804.5595703125,,,,,,11199.068359375,,,,,,,10759.6953125
220,22892.19140625,18449.943359375,22252.224609375,14114.36328125,8419.9189453125,,-4503.060546875,38960.078125,29542.712890625,21105.228515625,18784.53125,16839.97265625,6460.7900390625,,,,,,,,,,,16209.9716796875,,,,,,,11697.287109375,,,12882.224609375,,,,,,11228.080078125,,,,,,,10765.4599609375
221,22848.4140625,18415,22191.380859375,14096.7158203125,8399.541015625,,-4494.2177734375,38988.5546875,29950.748046875,21137.212890625,18836.59765625,16852.71875,6489.50634765625,,,,,,,,,,,16201.6015625,,,,,,,11709.0498046875,,,12807.1884765625,,,,,,11247.1650390625,,,,,,,10784.8466796875
222,22869.87890625,18411.138671875,22251.0625,14085.0498046875,8381.9296875,,-4482.0556640625,38993.66796875,29475.15234375,21080.03125,18779.44921875,16846.22265625,6481,,,,,,,,,,,16216.4365234375,,,,,,,11738.4130859375,,,12840.318359375,,,,,,11263.4365234375,,,,,,,10802.97265625
223,22866.447265625,18382.59375,22220.77734375,14077.263671875,8366.962890625,,-4516.013671875,38971.1640625,29480.6953125,21068.59375,18767.88671875,16837.98046875,6482.7060546875,,,,,,,,,,,16232.322265625,,,,,,,11733.572265625,,,12885.337890625,,,,,,11235.4833984375,,,,,,,10822.0283203125
224,22861.185546875,18369.0234375,22257.39453125,14085.4716796875,8389.578125,,-4534.21435546875,38865.93359375,29776.478515625,21103.521484375,18770.84375,16841.81640625,6498.00732421875,,,,,,,,,,,16265.947265625,,,,,,,11737.90625,,,12891.619140625,,,,,,11284.701171875,,,,,,,10835.943359375
225,22783.33203125,18359.583984375,22205.345703125,14071.8134765625,8383.306640625,,-4498.23193359375,38905.4296875,29891.662109375,21093.9921875,18808.560546875,16844.84375,6507.0947265625,,,,,,,,,,,16299.6435546875,,,,,,,11744.52734375,,,12881.361328125,,,,,,11307.849609375,,,,,,,10826.884765625
226,22786.62890625,18324.982421875,22160.703125,14057.19140625,8374.4169921875,,-4511.6591796875,38893.53125,29921.19140625,21101.08203125,18838.57421875,16815.65625,6507.857421875,,,,,,,,,,,16317.2724609375,,,,,,,11719.9501953125,,,12889.0673828125,,,,,,11310.0361328125,,,,,,,10859.302734375
227,22780.21875,18317.130859375,22237.439453125,14052.25,8388.76171875,,-4501.4501953125,38887.265625,29938.810546875,21078.14453125,18758.037109375,16843.166015625,6520.92333984375,,,,,,,,,,,16270.857421875,,,,,,,11778.400390625,,,12931.447265625,,,,,,11306.6005859375,,,,,,,10893.1787109375
228,22746.759765625,18327.70703125,22321.166015625,14065.0078125,8356.6484375,,-4504.10888671875,38927.62109375,29939.951171875,21069.138671875,18674.0703125,16892.427734375,6522.23046875,,,,,,,,,,,16334.5498046875,,,,,,,11807.837890625,,,12929.6494140625,,,,,,11340.890625,,,,,,,10893.3720703125
229,22758.115234375,18268,22257.427734375,14081.556640625,8379.224609375,,-4515.1474609375,38891.640625,29916.11328125,21097.587890625,18745.37890625,16868.048828125,6501.21728515625,,,,,,,,,,,16361.255859375,,,,,,,11817.146484375,,,12945.845703125,,,,,,11360.2421875,,,,,,,10879.515625
230,22695.142578125,18284.560546875,22266.560546875,14063.623046875,8348.783203125,,-4530.53955078125,38948.40234375,29918.275390625,21092.419921875,18727.58203125,16868.861328125,6519.52587890625,,,,,,,,,,,16355.966796875,,,,,,,11834.93359375,,,12961.158203125,,,,,,11361.162109375,,,,,,,10943.806640625
231,22715.66015625,18243.591796875,22281.693359375,14048.8720703125,8380.92578125,,-4527.87841796875,38911.8125,29906.900390625,21075.98046875,18672.55078125,16857.201171875,6529.50048828125,,,,,,,,,,,16402.71875,,,,,,,11904.3154296875,,,12978.01953125,,,,,,11392.2587890625,,,,,,,10944.361328125
232,22676.587890625,18254.4609375,22273.400390625,14023.6826171875,8350.998046875,,-4521.126953125,38955.18359375,29923.99609375,21060.5,18705.96484375,16880,6539.37451171875,,,,,,,,,,,16405.931640625,,,,,,,11892.0791015625,,,12982.1572265625,,,,,,11397.390625,,,,,,,10990.6025390625
233,22670.826171875,18245.123046875,22266.52734375,14002.3984375,8355.345703125,,-4534.419921875,38931.51953125,29965.474609375,21073.767578125,18696.4375,16885.068359375,6555.02099609375,,,,,,,,,,,16447.880859375,,,,,,,11865.3388671875,,,13012.3994140625,,,,,,11417.9013671875,,,,,,,10985.8759765625
234,22677.94140625,18228.328125,22320.408203125,14016.541015625,8373.9453125,,-4510.10546875,38908.8515625,29864.15234375,21067.6640625,18638.794921875,16901.48046875,6543.4775390625,,,,,,,,,,,16457.234375,,,,,,,11898.828125,,,13016.6708984375,,,,,,11436.1708984375,,,,,,,11005.06640625
235,22637.05078125,18184.041015625,22307.5234375,13955.201171875,8337.1982421875,,-4532.072265625,38996.38671875,29978.64453125,21015.974609375,18663.3671875,16891.734375,6561.72705078125,,,,,,,,,,,16460.734375,,,,,,,11955.85546875,,,13001.0859375,,,,,,11430.603515625,,,,,,,11044.470703125
236,22636.333984375,18160.919921875,22271.00390625,13959.470703125,8347.603515625,,-4517.2431640625,38972.15625,29505.654296875,21005.712890625,18701.59375,16881.4140625,6594.6083984375,,,,,,,,,,,16506.86328125,,,,,,,11952.1220703125,,,13076.982421875,,,,,,11451.5947265625,,,,,,,11057.931640625
237,22647.3671875,18137.5546875,22276.955078125,13940.8974609375,8335.953125,,-4518.3427734375,38905.25390625,29916.875,21026.916015625,18658.009765625,16903.275390625,6594.98486328125,,,,,,,,,,,16534.861328125,,,,,,,11935.7333984375,,,13038.2080078125,,,,,,11453.109375,,,,,,,11057.484375
238,22586.736328125,18121.69921875,22285.912109375,13927.28515625,8358.7841796875,,-4550.70751953125,38857.41796875,30026.638671875,21062.986328125,18656.7265625,16900.009765625,6586.6474609375,,,,,,,,,,,16515.404296875,,,,,,,12009.06640625,,,13063.7001953125,,,,,,11470.2880859375,,,,,,,11095.0322265625
239,22608.080078125,18101.978515625,22303.650390625,13933.6767578125,8320.345703125,,-4511.8271484375,38834.28515625,30006.916015625,21032.6875,18631.244140625,16897.904296875,6579.03857421875,,,,,,,,,,,16585.02734375,,,,,,,11955.7607421875,,,13072.85546875,,,,,,11485.9267578125,,,,,,,11074.07421875
240,22591.05859375,18081.59765625,22291.216796875,13928.9375,8349.048828125,,-4538.1123046875,38879.86328125,29989.421875,21044.68359375,18641.615234375,16911.5234375,6608.50390625,,,,,,,,,,,16596.330078125,,,,,,,12028.505859375,,,13086.810546875,,,,,,11521.423828125,,,,,,,11118.9619140625
241,22579.392578125,18053.2890625,22364.98046875,13900.068359375,8348.001953125,,-4532.1083984375,38836.890625,29912.1171875,20987.240234375,18536.919921875,16903.1015625,6612.216796875,,,,,,,,,,,16638.869140625,,,,,,,12018.740234375,,,13146.171875,,,,,,11530.521484375,,,,,,,11123.064453125
242,22560.525390625,18036.2578125,22353.388671875,13934.7626953125,8322.560546875,,-4542.533203125,38887.875,29810.0703125,20971.537109375,18511.08203125,16884.09375,6627.30419921875,,,,,,,,,,,16591.244140625,,,,,,,12076.82421875,,,13126.57421875,,,,,,11526.8330078125,,,,,,,11146.7470703125
243,22567.5,18005.97265625,22359.193359375,13930.0078125,8334.091796875,,-4529.046875,38885.21484375,29895.63671875,20996.9765625,18525.01953125,16913.501953125,6628.2939453125,,,,,,,,,,,16645.80859375,,,,,,,12015.009765625,,,13133.5078125,,,,,,11543.6484375,,,,,,,11150.041015625
244,22544.962890625,18019.134765625,22340.927734375,13897.49609375,8348.6533203125,,-4530.85595703125,38919.8515625,29491.0078125,20956.998046875,18561.697265625,16907.19140625,6614.140625,,,,,,,,,,,16645.228515625,,,,,,,12083.564453125,,,13162.7568359375,,,,,,11568.4814453125,,,,,,,11166.361328125
245,22527.75390625,18000.69921875,22331.525390625,13901.791015625,8291.3955078125,,-4537.599609375,38895.03125,29929.302734375,20958.4296875,18544.56640625,16935.642578125,6644.580078125,,,,,,,,,,,16653.97265625,,,,,,,12025.9609375,,,13148.16796875,,,,,,11569.8203125,,,,,,,11179.7978515625
246,22500.390625,18008.439453125,22323.556640625,13841.19921875,8326.021484375,,-4521.0439453125,38845.6875,29957.640625,21000.29296875,18534.275390625,16938.896484375,6642.7421875,,,,,,,,,,,16699.603515625,,,,,,,12095.6064453125,,,13193.1796875,,,,,,11591.0166015625,,,,,,,11223.052734375
247,22523.462890625,17988.458984375,22356.3984375,13875.52734375,8333.59375,,-4534.4287109375,38827.18359375,29869.384765625,21029.546875,18482.94921875,16976.470703125,6676.5595703125,,,,,,,,,,,16714.984375,,,,,,,12097.9306640625,,,13162.6875,,,,,,11628.53515625,,,,,,,11252.908203125
248,22459.01171875,17969.86328125,22341.15234375,13829.130859375,8287.2158203125,,-4524.74951171875,38866.4453125,29858.35546875,20968.48046875,18500.25,16953.826171875,6678.115234375,,,,,,,,,,,16738.109375,,,,,,,12119.5400390625,,,13198.0908203125,,,,,,11627.04296875,,,,,,,11238.51171875
249,22463.541015625,18017.353515625,22367.1640625,13850.876953125,8304.580078125,,-4512.10205078125,38833.203125,29993.302734375,21003,18500.69140625,16962.734375,6687.546875,,,,,,,,,,,16791.349609375,,,,,,,12141.5810546875,,,13177.91796875,,,,,,11623.4599609375,,,,,,,11267.765625
250,22450.5390625,17977.841796875,22302.482421875,13848.59375,8271.421875,,-4517.3212890625,38828.890625,29945.048828125,21029.5078125,18488.45703125,16967.4609375,6679.2646484375,,,,,,,,,,,16740.619140625,,,,,,,12153.6005859375,,,13214.1982421875,,,,,,11633.8642578125,,,,,,,11270.943359375
251,22446.123046875,17966.873046875,22338.41796875,13804.7265625,8288.693359375,,-4516.45361328125,38759.96875,29874.423828125,21028.447265625,18444.484375,17027.267578125,6712.98779296875,,,,,,,,,,,16839.265625,,,,,,,12175.830078125,,,13245.197265625,,,,,,11673.96875,,,,,,,11302.9912109375
252,22432.041015625,17940.884765625,22372.67578125,13802.6875,8294.634765625,,-4528.9404296875,38726.5546875,29952.1484375,21031.2734375,18440.646484375,17001.654296875,6691.560546875,,,,,,,,,,,16857.87109375,,,,,,,12161.3447265625,,,13228.697265625,,,,,,11677.2314453125,,,,,,,11290.76171875
253,22454.1796875,17937.03125,22387.8125,13809.044921875,8279.3330078125,,-4514.42236328125,38847.625,29878.11328125,21039.232421875,18430.3671875,17002.515625,6719.2685546875,,,,,,,,,,,16831.53125,,,,,,,12159.375,,,13254.3642578125,,,,,,11710.23828125,,,,,,,11322.41796875
254,22434.85546875,17920.41796875,22374.7109375,13787.197265625,8300.927734375,,-4524.5576171875,38825.0546875,29820.794921875,21032.8671875,18407.494140625,17019.64453125,6709.1591796875,,,,,,,,,,,16829.0078125,,,,,,,12203.27734375,,,13279.6455078125,,,,,,11692.912109375,,,,,,,11344.4814453125
255,22399.15234375,17922.240234375,22400.689453125,13760.048828125,8269.744140625,,-4518.5048828125,38828.1875,29938.404296875,21046.765625,18381.38671875,17032.185546875,6735.02880859375,,,,,,,,,,,16877.53125,,,,,,,12194.732421875,,,13277.1240234375,,,,,,11708.013671875,,,,,,,11364.9560546875
256,22395.9609375,17927.876953125,22417.08984375,13788.193359375,8284.37890625,,-4510.9736328125,38810.26953125,29913.50390625,21035.04296875,18379.517578125,17054.5,6731.7568359375,,,,,,,,,,,16907.326171875,,,,,,,12228.9072265625,,,13307.23828125,,,,,,11741.767578125,,,,,,,11373.357421875
257,22375.78125,17911.419921875,22400.25390625,13761.234375,8270.7119140625,,-4536.7236328125,38820.78125,29880.30078125,21011.908203125,18327.5078125,17064.947265625,6742.74267578125,,,,,,,,,,,16932.58203125,,,,,,,12279.427734375,,,13333.314453125,,,,,,11762.55078125,,,,,,,11421.5673828125
258,22368.373046875,17915.126953125,22378.27734375,13757.7666015625,8284.9677734375,,-4523.953125,38828.28125,29906.228515625,21042.916015625,18312.94140625,17056.439453125,6735.31689453125,,,,,,,,,,,16942.38671875,,,,,,,12265.0927734375,,,13344.091796875,,,,,,11759.736328125,,,,,,,11430.1064453125
259,22359.01953125,17895.072265625,22419.353515625,13772.765625,8270.908203125,,-4532.62939453125,38777.94140625,29836.103515625,21010.9140625,18324.6015625,17052.5703125,6756.146484375,,,,,,,,,,,16965.96484375,,,,,,,12287.5087890625,,,13367.5986328125,,,,,,11777.6943359375,,,,,,,11422.4189453125
260,22352.43359375,17880.396484375,22420.60546875,13751.994140625,8254.1953125,,-4525.287109375,38847.93359375,29843.1640625,20978.013671875,18279.123046875,17048.025390625,6761.552734375,,,,,,,,,,,16978.02734375,,,,,,,12348.18359375,,,13364.126953125,,,,,,11792.0390625,,,,,,,11458.9453125
261,22344.36328125,17860.287109375,22404.861328125,13694.61328125,8292.9794921875,,-4502.63134765625,38852.44921875,29934.8046875,21005.41015625,18277.26953125,17073.140625,6755.15283203125,,,,,,,,,,,16998.71875,,,,,,,12313.96875,,,13404.0380859375,,,,,,11800.2470703125,,,,,,,11446.962890625
262,22331.044921875,17871.48828125,22382.46875,13721.1552734375,8247.1748046875,,-4519.267578125,38855.9296875,29970.498046875,21059.6640625,18334.21875,17119.69140625,6772.6376953125,,,,,,,,,,,16996.751953125,,,,,,,12314.583984375,,,13376.6474609375,,,,,,11851.68359375,,,,,,,11465.5654296875
263,22340.759765625,17853.845703125,22453.376953125,13724.732421875,8257.5419921875,,-4514.9208984375,38862.9296875,29498.31640625,21022.6015625,18283.208984375,17133.716796875,6786.68408203125,,,,,,,,,,,17025.51953125,,,,,,,12323.92578125,,,13408.404296875,,,,,,11823.69140625,,,,,,,11504.8447265625
