"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
1200,46.5,33.2,92.8,45,13.200000000000003,43.2,0,21.900000000000006,45,42.699999999999996,7.2,44.5,6.299999999999999,0,0,0,11.1,0,0.5,0,0,0,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.7999999999999999,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,3.5,0,16.800000000000004,4.8,0,5,0,5.2,0,6.800000000000001,0,5,0,0,0,0.10000000000000002,0,0.3,0
1300,46.3,31.099999999999994,92.5,45,11.1,42.7,0,21.5,45,42.5,7.500000000000002,44.5,6.800000000000001,0,0.10000000000000002,0,11.8,0,0.19999999999999998,0,0,0,0,5,0,0,0,0,0,0,0.4000000000000001,0,0,0,0,0,0,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.500000000000002,0,0,0,0,0,3.6999999999999997,0,18.900000000000006,6.4,0,5,0,5.5,0,7.3,0,5,0,0,0,0,0,0,0
1400,47,32.400000000000006,91.89999999999999,45,12.4,42.1,0,20.900000000000006,45,41.6,8.1,44.5,7.3999999999999995,0,0,0,11.6,0,0.5,0,0,0,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,3,0,17.6,5,0,5,0,4.7,0,7.9,0,5,0,0,0,0.3,0,0.7999999999999999,0
1500,46.1,32.2,91.4,45,12.2,41.4,0,20.900000000000006,45,41.4,8.600000000000001,44.5,8.1,0,0,0,12.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.600000000000001,0,0,0,0,0,3.9,0,17.8,4.7,0,5,0,5,0,8.600000000000001,0,5,0,0,0,0,0,0.5,0
1600,47.300000000000004,31.9,91,45,11.9,41.2,0,20.100000000000005,45,40.9,9,44.5,8.3,0,0.10000000000000002,0,12.200000000000001,0,0.3,0,0,0,0,5,0,0,0,0,0,0,0.4000000000000001,0,0,0,0,0,0,0.7999999999999999,0,1.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2.6999999999999997,0,18.1,4.199999999999999,0,5,0,5.3,0,8.8,0,5,0,0,0,0.10000000000000002,0,0.20000000000000004,0
1700,47,32.3,90.30000000000001,45,12.299999999999999,40.3,0,19.4,45,40.2,9.700000000000001,44.5,9.2,0,0.10000000000000002,0,13.200000000000001,0,0.09999999999999999,0,0.19999999999999998,0,0,5,0,0,0,0,0,0,0.4000000000000001,0,0,0,0,0,0,0.6,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.700000000000001,0,0,0,0,0,3.0000000000000004,0,17.699999999999996,3.5999999999999996,0,5,0,4.6000000000000005,0,9.700000000000001,0,5,0,0,0,0.09999999999999999,0,0.8999999999999999,0
1800,47.6,31.700000000000003,90,45,11.700000000000001,40,0,19,45,40,10,44.5,9.5,0,0,0,12.9,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2.4000000000000004,0,18.299999999999997,3.6,0,5,0,5.2,0,10,0,5,0,0,0,0,0,0.3,0
1900,46.7,30.8,89.89999999999999,45,10.8,39.9,0,19.3,45,39.9,10.1,44.699999999999996,9.799999999999999,0,0,0,13.700000000000001,0,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,3.3000000000000003,0,19.2,4.5,0,5,0,4.9,0,10.1,0,5,0,0,0,0,0,0.39999999999999997,0
2000,47.400000000000006,30.3,89.89999999999999,45,10.299999999999999,39.9,0,18.499999999999996,45,39.8,10.1,44.699999999999996,9.799999999999999,0,0,0,13.8,0,0.09999999999999999,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.2999999999999998,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,2.5999999999999996,0,19.7,4.800000000000001,0,5,0,5,0,10.1,0,5,0,0,0,0.09999999999999999,0,0.30000000000000004,0
2100,47,30.700000000000003,89.5,45,10.7,39.6,0,19,45,39.5,10.5,44.699999999999996,10.1,0,0,0,13.700000000000001,0,0.10000000000000002,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,3,0,19.299999999999997,4.1,0,5,0,5,0,10.4,0,5,0,0,0,0,0,0.3,0
2200,46.5,31.4,89.5,45,11.399999999999999,39.4,0,18.7,45,39.4,10.5,44.699999999999996,10.3,0,0,0,14.499999999999998,0,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,3.5,0,18.6,3.8,0,5,0,4.5,0,10.600000000000001,0,5,0,0,0,0.09999999999999999,0,0.8,0
2300,46.7,31.5,89.1,45,11.5,39.1,0,18.1,45,39.1,10.9,44.699999999999996,10.6,0,0.10000000000000002,0,15,0,0,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0,0,3.3000000000000003,0,18.5,3.1,0,5,0,4.8,0,10.9,0,5,0,0,0,0,0,0.5,0
2400,46.599999999999994,30.599999999999998,88.80000000000001,45,10.6,38.8,0,18.2,45,38.8,11.200000000000001,44.699999999999996,10.900000000000002,0,0,0,14.9,0,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.6,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.200000000000001,0,0,0,0,0,3.4000000000000004,0,19.400000000000002,3.8,0,5,0,4.7,0,11.200000000000001,0,5,0,0,0,0,0,0.6,0
2500,47.39999999999999,31.2,88.6,45,11.2,38.8,0,17.2,45,38.6,11.4,44.699999999999996,10.900000000000002,0,0,0,15.100000000000001,0,0.19999999999999998,0,0.09999999999999999,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.3,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,2.5999999999999996,0,18.8,2.8,0,5,0,4.8,0,11.200000000000001,0,5,0,0,0,0,0,0.5,0
2600,47.300000000000004,31.3,88.1,45,11.3,38.099999999999994,0,16.999999999999996,45,38,11.9,44.699999999999996,11.600000000000001,0,0,0,15.4,0,0.10000000000000002,0,0.10000000000000002,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.9,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,2.6999999999999997,0,18.7,2.5,0,5,0,4.3999999999999995,0,11.9,0,5,0,0,0,0.10000000000000002,0,0.9,0
2700,46.699999999999996,29.700000000000003,87.9,45,9.7,37.9,0,17.1,45,37.9,12.100000000000001,44.699999999999996,11.8,0,0,0,15.9,0,0,0,0.10000000000000002,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.7,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.100000000000001,0,0,0,0,0,3.3000000000000003,0,20.299999999999997,3.5,0,5,0,4.9,0,12.100000000000001,0,5,0,0,0,0,0,0.39999999999999997,0
2800,47.599999999999994,29.7,87.1,45,9.700000000000001,37.199999999999996,0,15.600000000000001,45,36.9,12.9,44.8,12.6,0,0.10000000000000002,0,16.7,0,0.3,0,0,0,0,5,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.3,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,2.4000000000000004,0,20.3,3.3000000000000003,0,5,0,4.1,0,12.799999999999999,0,5,0,0,0,0.19999999999999998,0,1.1,0
2900,46.99999999999999,28.8,86.8,45,8.8,36.8,0,16.099999999999998,45,36.8,13.200000000000001,44.8,13,0,0,0,16.699999999999996,0,0,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.200000000000001,0,0,0,0,0,3.0000000000000004,0,21.2,3.2,0,5,0,5,0,13.200000000000001,0,5,0,0,0,0,0,0.19999999999999998,0
3000,47.5,29.599999999999998,86.5,45,9.6,36.5,0,15.100000000000001,45,36.5,13.5,44.8,13.299999999999999,0,0,0,17.2,0,0,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,1.4,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,2.5,0,20.400000000000002,2.4000000000000004,0,5,0,4.7,0,13.5,0,5,0,0,0,0,0,0.5,0
3100,47.5,28.4,86.3,45,8.399999999999999,36.5,0,15.200000000000001,45,36.3,13.7,44.8,13.299999999999999,0,0,0,17.1,0,0.19999999999999998,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,1.1,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,2.5,0,21.6,3.3,0,5,0,4.800000000000001,0,13.5,0,5,0,0,0,0,0,0.4,0
3200,46.7,28.700000000000003,85.9,45,8.7,35.9,0,15,45,35.9,14.1,44.8,13.899999999999999,0,0,0,18.1,0,0,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.8999999999999999,0,0.4000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,0,0,0,0,3.3000000000000003,0,21.299999999999997,2.8,0,5,0,4.6,0,14.1,0,5,0,0,0,0,0,0.6,0
3300,47.5,28.5,85.69999999999999,45,8.5,35.7,0,15,45,35.7,14.299999999999999,44.8,14.1,0,0,0,17.3,0,0,0,0.10000000000000002,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.6,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.299999999999999,0,0,0,0,0,2.5,0,21.5,2.9,0,5,0,4.3999999999999995,0,14.299999999999999,0,5,0,0,0,0,0,0.7999999999999999,0
3400,48.1,29,85.60000000000001,45,9,35.6,0,15.200000000000001,45,35.6,14.4,44.8,14.2,0,0,0,16.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.39999999999999997,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,0,0,0,0,0,1.9,0,21,3,0,5,0,3.8,0,14.4,0,5,0,0,0,0,0,1.4,0
3500,48,28.2,85.4,45,8.2,35.6,0,14.6,45,35.4,14.6,44.8,14.2,0,0,0,17.2,0,0.20000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.8,0,1.2999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,2,0,21.8,3.3000000000000003,0,5,0,4.1,0,14.4,0,5,0,0,0,0,0,1.1,0
3600,48.099999999999994,28.3,85.4,45,8.3,35.4,0,14.5,45,35.4,14.6,44.8,14.4,0,0,0,17.200000000000003,0,0,0,0,0,0,5,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.8999999999999999,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,1.9000000000000004,0,21.7,3,0,5,0,4.3,0,14.6,0,5,0,0,0,0,0,0.9,0
3700,47.1,28.8,85.4,45,8.799999999999999,35.4,0,15,45,35.4,14.6,44.9,14.5,0,0,0,17.8,0,0,0,0,0,0,5,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,2.9,0,21.2,2.4000000000000004,0,5,0,4.300000000000001,0,14.6,0,5,0,0,0,0,0,0.7999999999999999,0
3800,46.699999999999996,29.200000000000003,85.4,45,9.200000000000001,35.2,0,14.6,45,35.2,14.6,44.9,14.7,0,0,0,18.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.6,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,3.3000000000000007,0,20.799999999999997,1.6,0,5,0,4.5,0,14.799999999999999,0,5,0,0,0,0.20000000000000004,0,0.6,0
3900,46.7,27.900000000000002,85.10000000000001,45,7.9,35.2,0,14.800000000000002,45,35,14.9,44.9,14.7,0,0,0,18.400000000000002,0,0.20000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.19999999999999998,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,0,0,0,0,0,3.3000000000000003,0,22.099999999999998,2.9,0,5,0,4.300000000000001,0,14.799999999999999,0,5,0,0,0,0.10000000000000002,0,0.7999999999999999,0
4000,48.1,27.9,84.99999999999999,45,7.9,34.7,0,13.9,45,34.7,15,44.9,15.2,0,0.10000000000000002,0,18,0,0,0,0.10000000000000002,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1.9,0,22.1,2.9,0,5,0,3.9,0,15.299999999999999,0,5,0,0,0,0.3,0,1.2,0
4100,47.4,28.5,84.4,45,8.5,34.4,0,13.799999999999999,45,34.4,15.6,45,15.6,0,0,0,18.799999999999997,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,2.5999999999999996,0,21.5,1.9,0,5,0,4,0,15.6,0,5,0,0,0,0,0,1,0
4200,47.599999999999994,28.1,84.4,45,8.1,34.4,0,13.6,45,34.3,15.6,45,15.6,0,0,0,18.8,0,0.09999999999999999,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0,0,0,0,2.4000000000000004,0,21.9,2.2,0,5,0,4,0,15.6,0,5,0,0,0,0.09999999999999999,0,1,0
4300,46.9,27.3,84.3,45,7.3,34.3,0,13.999999999999998,45,34.3,15.7,45,15.7,0,0,0,19.099999999999998,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,0,0,0,3.1,0,22.7,2.9,0,5,0,4.1,0,15.7,0,5,0,0,0,0,0,0.8999999999999999,0
4400,46.599999999999994,27.900000000000002,83.8,45,7.8999999999999995,34.2,0,13.3,45,33.8,16.200000000000003,45,15.799999999999999,0,0,0,20.099999999999998,0,0.4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000001,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.200000000000003,0,0,0,0,0,3.4000000000000004,0,22.099999999999998,1.4,0,5,0,4.5,0,15.799999999999999,0,5,0,0,0,0,0,0.5,0
4500,48.1,26.799999999999997,83.6,45,6.8,33.8,0,12.5,45,33.6,16.400000000000006,45,16.200000000000003,0,0,0,19.400000000000002,0,0.19999999999999998,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.400000000000006,0,0,0,0,0,1.9,0,23.200000000000003,2.9000000000000004,0,5,0,3.9,0,16.200000000000003,0,5,0,0,0,0,0,1.1,0
